bank_name,city,audience_type,interest_rate,loan_amount,tenure_years,emi_amount,total_interest,total_payment
IndusInd Bank,Delhi,NRIs,8.89,5000000,20,44633.0,5711964.0,10711964.0
IndusInd Bank,Delhi,NRIs,8.89,5000000,25,41584.0,7475149.0,12475149.0
IndusInd Bank,Delhi,NRIs,8.89,7500000,15,75580.0,6104400.0,13604400.0
IndusInd Bank,Delhi,NRIs,8.89,7500000,20,66950.0,8567946.0,16067946.0
IndusInd Bank,Delhi,NRIs,8.89,7500000,25,62376.0,11212724.0,18712724.0
IndusInd Bank,Delhi,First Time Home Buyers,8.69,3000000,15,29877.0,2377906.0,5377906.0
IndusInd Bank,Delhi,First Time Home Buyers,8.69,3000000,20,26397.0,3335179.0,6335179.0
IndusInd Bank,Delhi,First Time Home Buyers,8.69,3000000,25,24542.0,4362640.0,7362640.0
IndusInd Bank,Delhi,First Time Home Buyers,8.69,5000000,15,49795.0,3963177.0,8963177.0
IndusInd Bank,Delhi,First Time Home Buyers,8.69,5000000,20,43994.0,5558632.0,10558632.0
IndusInd Bank,Delhi,First Time Home Buyers,8.69,5000000,25,40904.0,7271067.0,12271067.0
IndusInd Bank,Delhi,First Time Home Buyers,8.69,7500000,15,74693.0,5944765.0,13444765.0
IndusInd Bank,Delhi,First Time Home Buyers,8.69,7500000,20,65991.0,8337948.0,15837948.0
IndusInd Bank,Delhi,First Time Home Buyers,8.69,7500000,25,61355.0,10906600.0,18406600.0
IndusInd Bank,Bangalore,Salaried - IT/Corporate,8.79,3000000,15,30054.0,2409786.0,5409786.0
IndusInd Bank,Bangalore,Salaried - IT/Corporate,8.79,3000000,20,26588.0,3381105.0,6381105.0
IndusInd Bank,Bangalore,Salaried - IT/Corporate,8.79,3000000,25,24746.0,4423767.0,7423767.0
IndusInd Bank,Bangalore,Salaried - IT/Corporate,8.79,5000000,15,50091.0,4016310.0,9016310.0
IndusInd Bank,Bangalore,Salaried - IT/Corporate,8.79,5000000,20,44313.0,5635175.0,10635175.0
IndusInd Bank,Bangalore,Salaried - IT/Corporate,8.79,5000000,25,41243.0,7372945.0,12372945.0
IndusInd Bank,Bangalore,Salaried - IT/Corporate,8.79,7500000,15,75136.0,6024465.0,13524465.0
IndusInd Bank,Bangalore,Salaried - IT/Corporate,8.79,7500000,20,66470.0,8452763.0,15952763.0
IndusInd Bank,Bangalore,Salaried - IT/Corporate,8.79,7500000,25,61865.0,11059418.0,18559418.0
IndusInd Bank,Bangalore,Salaried - Government/PSU,8.74,3000000,15,29966.0,2393834.0,5393834.0
IndusInd Bank,Bangalore,Salaried - Government/PSU,8.74,3000000,20,26492.0,3358124.0,6358124.0
IndusInd Bank,Bangalore,Salaried - Government/PSU,8.74,3000000,25,24644.0,4393179.0,7393179.0
IndusInd Bank,Bangalore,Salaried - Government/PSU,8.74,5000000,15,49943.0,3989724.0,8989724.0
IndusInd Bank,Bangalore,Salaried - Government/PSU,8.74,5000000,20,44154.0,5596873.0,10596873.0
IndusInd Bank,Bangalore,Salaried - Government/PSU,8.74,5000000,25,41073.0,7321965.0,12321965.0
IndusInd Bank,Bangalore,Salaried - Government/PSU,8.74,7500000,15,74914.0,5984586.0,13484586.0
IndusInd Bank,Bangalore,Salaried - Government/PSU,8.74,7500000,20,66230.0,8395309.0,15895309.0
IndusInd Bank,Bangalore,Salaried - Government/PSU,8.74,7500000,25,61610.0,10982948.0,18482948.0
IndusInd Bank,Bangalore,Self-Employed - Professional,8.84,3000000,15,30143.0,2425761.0,5425761.0
IndusInd Bank,Bangalore,Self-Employed - Professional,8.84,3000000,20,26684.0,3404123.0,6404123.0
IndusInd Bank,Bangalore,Self-Employed - Professional,8.84,3000000,25,24848.0,4454404.0,7454404.0
IndusInd Bank,Bangalore,Self-Employed - Professional,8.84,5000000,15,50239.0,4042936.0,9042936.0
IndusInd Bank,Bangalore,Self-Employed - Professional,8.84,5000000,20,44473.0,5673539.0,10673539.0
IndusInd Bank,Bangalore,Self-Employed - Professional,8.84,5000000,25,41413.0,7424007.0,12424007.0
IndusInd Bank,Bangalore,Self-Employed - Professional,8.84,7500000,15,75358.0,6064403.0,13564403.0
IndusInd Bank,Bangalore,Self-Employed - Professional,8.84,7500000,20,66710.0,8510309.0,16010309.0
IndusInd Bank,Bangalore,Self-Employed - Professional,8.84,7500000,25,62120.0,11136010.0,18636010.0
IndusInd Bank,Bangalore,Self-Employed - Business,8.84,3000000,15,30143.0,2425761.0,5425761.0
IndusInd Bank,Bangalore,Self-Employed - Business,8.84,3000000,20,26684.0,3404123.0,6404123.0
IndusInd Bank,Bangalore,Self-Employed - Business,8.84,3000000,25,24848.0,4454404.0,7454404.0
IndusInd Bank,Bangalore,Self-Employed - Business,8.84,5000000,15,50239.0,4042936.0,9042936.0
IndusInd Bank,Bangalore,Self-Employed - Business,8.84,5000000,20,44473.0,5673539.0,10673539.0
IndusInd Bank,Bangalore,Self-Employed - Business,8.84,5000000,25,41413.0,7424007.0,12424007.0
IndusInd Bank,Bangalore,Self-Employed - Business,8.84,7500000,15,75358.0,6064403.0,13564403.0
IndusInd Bank,Bangalore,Self-Employed - Business,8.84,7500000,20,66710.0,8510309.0,16010309.0
IndusInd Bank,Bangalore,Self-Employed - Business,8.84,7500000,25,62120.0,11136010.0,18636010.0
IndusInd Bank,Bangalore,Self-Employed - SME,8.84,3000000,15,30143.0,2425761.0,5425761.0
IndusInd Bank,Bangalore,Self-Employed - SME,8.84,3000000,20,26684.0,3404123.0,6404123.0
IndusInd Bank,Bangalore,Self-Employed - SME,8.84,3000000,25,24848.0,4454404.0,7454404.0
IndusInd Bank,Bangalore,Self-Employed - SME,8.84,5000000,15,50239.0,4042936.0,9042936.0
IndusInd Bank,Bangalore,Self-Employed - SME,8.84,5000000,20,44473.0,5673539.0,10673539.0
IndusInd Bank,Bangalore,Self-Employed - SME,8.84,5000000,25,41413.0,7424007.0,12424007.0
IndusInd Bank,Bangalore,Self-Employed - SME,8.84,7500000,15,75358.0,6064403.0,13564403.0
IndusInd Bank,Bangalore,Self-Employed - SME,8.84,7500000,20,66710.0,8510309.0,16010309.0
IndusInd Bank,Bangalore,Self-Employed - SME,8.84,7500000,25,62120.0,11136010.0,18636010.0
IndusInd Bank,Bangalore,Self-Employed - Startup,8.99,3000000,15,30410.0,2473828.0,5473828.0
IndusInd Bank,Bangalore,Self-Employed - Startup,8.99,3000000,20,26972.0,3473397.0,6473397.0
IndusInd Bank,Bangalore,Self-Employed - Startup,8.99,3000000,25,25155.0,4546605.0,7546605.0
IndusInd Bank,Bangalore,Self-Employed - Startup,8.99,5000000,15,50684.0,4123046.0,9123046.0
IndusInd Bank,Bangalore,Self-Employed - Startup,8.99,5000000,20,44954.0,5788995.0,10788995.0
IndusInd Bank,Bangalore,Self-Employed - Startup,8.99,5000000,25,41926.0,7577675.0,12577675.0
IndusInd Bank,Bangalore,Self-Employed - Startup,8.99,7500000,15,76025.0,6184569.0,13684569.0
IndusInd Bank,Bangalore,Self-Employed - Startup,8.99,7500000,20,67431.0,8683493.0,16183493.0
IndusInd Bank,Bangalore,Self-Employed - Startup,8.99,7500000,25,62888.0,11366513.0,18866513.0
IndusInd Bank,Bangalore,Women Applicants,8.79,3000000,15,30054.0,2409786.0,5409786.0
IndusInd Bank,Bangalore,Women Applicants,8.79,3000000,20,26588.0,3381105.0,6381105.0
IndusInd Bank,Bangalore,Women Applicants,8.79,3000000,25,24746.0,4423767.0,7423767.0
IndusInd Bank,Bangalore,Women Applicants,8.79,5000000,15,50091.0,4016310.0,9016310.0
IndusInd Bank,Bangalore,Women Applicants,8.79,5000000,20,44313.0,5635175.0,10635175.0
IndusInd Bank,Bangalore,Women Applicants,8.79,5000000,25,41243.0,7372945.0,12372945.0
IndusInd Bank,Bangalore,Women Applicants,8.79,7500000,15,75136.0,6024465.0,13524465.0
IndusInd Bank,Bangalore,Women Applicants,8.79,7500000,20,66470.0,8452763.0,15952763.0
IndusInd Bank,Bangalore,Women Applicants,8.79,7500000,25,61865.0,11059418.0,18559418.0
IndusInd Bank,Bangalore,Senior Citizens,8.94,3000000,15,30321.0,2457782.0,5457782.0
IndusInd Bank,Bangalore,Senior Citizens,8.94,3000000,20,26876.0,3450269.0,6450269.0
IndusInd Bank,Bangalore,Senior Citizens,8.94,3000000,25,25053.0,4515823.0,7515823.0
IndusInd Bank,Bangalore,Senior Citizens,8.94,5000000,15,50535.0,4096304.0,9096304.0
IndusInd Bank,Bangalore,Senior Citizens,8.94,5000000,20,44794.0,5750449.0,10750449.0
IndusInd Bank,Bangalore,Senior Citizens,8.94,5000000,25,41755.0,7526372.0,12526372.0
IndusInd Bank,Bangalore,Senior Citizens,8.94,7500000,15,75803.0,6144456.0,13644456.0
IndusInd Bank,Bangalore,Senior Citizens,8.94,7500000,20,67190.0,8625674.0,16125674.0
IndusInd Bank,Bangalore,Senior Citizens,8.94,7500000,25,62632.0,11289558.0,18789558.0
IndusInd Bank,Bangalore,NRIs,9.04,3000000,15,30499.0,2489896.0,5489896.0
IndusInd Bank,Bangalore,NRIs,9.04,3000000,20,27069.0,3496561.0,6496561.0
IndusInd Bank,Bangalore,NRIs,9.04,3000000,25,25258.0,4577435.0,7577435.0
IndusInd Bank,Bangalore,NRIs,9.04,5000000,15,50832.0,4149827.0,9149827.0
IndusInd Bank,Bangalore,NRIs,9.04,5000000,20,45115.0,5827601.0,10827601.0
IndusInd Bank,Bangalore,NRIs,9.04,5000000,25,42097.0,7629058.0,12629058.0
IndusInd Bank,Bangalore,NRIs,9.04,7500000,15,76249.0,6224741.0,13724741.0
IndusInd Bank,Bangalore,NRIs,9.04,7500000,20,67673.0,8741402.0,16241402.0
IndusInd Bank,Bangalore,NRIs,9.04,7500000,25,63145.0,11443587.0,18943587.0
IndusInd Bank,Bangalore,First Time Home Buyers,8.84,3000000,15,30143.0,2425761.0,5425761.0
IndusInd Bank,Bangalore,First Time Home Buyers,8.84,3000000,20,26684.0,3404123.0,6404123.0
IndusInd Bank,Bangalore,First Time Home Buyers,8.84,3000000,25,24848.0,4454404.0,7454404.0
IndusInd Bank,Bangalore,First Time Home Buyers,8.84,5000000,15,50239.0,4042936.0,9042936.0
IndusInd Bank,Bangalore,First Time Home Buyers,8.84,5000000,20,44473.0,5673539.0,10673539.0
IndusInd Bank,Bangalore,First Time Home Buyers,8.84,5000000,25,41413.0,7424007.0,12424007.0
IndusInd Bank,Bangalore,First Time Home Buyers,8.84,7500000,15,75358.0,6064403.0,13564403.0
IndusInd Bank,Bangalore,First Time Home Buyers,8.84,7500000,20,66710.0,8510309.0,16010309.0
IndusInd Bank,Bangalore,First Time Home Buyers,8.84,7500000,25,62120.0,11136010.0,18636010.0
IndusInd Bank,Hyderabad,Salaried - IT/Corporate,8.97,3000000,15,30374.0,2467407.0,5467407.0
IndusInd Bank,Hyderabad,Salaried - IT/Corporate,8.97,3000000,20,26934.0,3464142.0,6464142.0
IndusInd Bank,Hyderabad,Salaried - IT/Corporate,8.97,3000000,25,25114.0,4534287.0,7534287.0
IndusInd Bank,Hyderabad,Salaried - IT/Corporate,8.97,5000000,15,50624.0,4112344.0,9112344.0
IndusInd Bank,Hyderabad,Salaried - IT/Corporate,8.97,5000000,20,44890.0,5773569.0,10773569.0
IndusInd Bank,Hyderabad,Salaried - IT/Corporate,8.97,5000000,25,41857.0,7557144.0,12557144.0
IndusInd Bank,Hyderabad,Salaried - IT/Corporate,8.97,7500000,15,75936.0,6168517.0,13668517.0
IndusInd Bank,Hyderabad,Salaried - IT/Corporate,8.97,7500000,20,67335.0,8660354.0,16160354.0
IndusInd Bank,Hyderabad,Salaried - IT/Corporate,8.97,7500000,25,62786.0,11335717.0,18835717.0
IndusInd Bank,Hyderabad,Salaried - Government/PSU,8.92,3000000,15,30285.0,2451371.0,5451371.0
IndusInd Bank,Hyderabad,Salaried - Government/PSU,8.92,3000000,20,26838.0,3441029.0,6441029.0
IndusInd Bank,Hyderabad,Salaried - Government/PSU,8.92,3000000,25,25012.0,4503524.0,7503524.0
IndusInd Bank,Hyderabad,Salaried - Government/PSU,8.92,5000000,15,50476.0,4085618.0,9085618.0
IndusInd Bank,Hyderabad,Salaried - Government/PSU,8.92,5000000,20,44729.0,5735048.0,10735048.0
IndusInd Bank,Hyderabad,Salaried - Government/PSU,8.92,5000000,25,41686.0,7505873.0,12505873.0
IndusInd Bank,Hyderabad,Salaried - Government/PSU,8.92,7500000,15,75713.0,6128426.0,13628426.0
IndusInd Bank,Hyderabad,Salaried - Government/PSU,8.92,7500000,20,67094.0,8602571.0,16102571.0
IndusInd Bank,Hyderabad,Salaried - Government/PSU,8.92,7500000,25,62529.0,11258810.0,18758810.0
IndusInd Bank,Hyderabad,Self-Employed - Professional,9.02,3000000,15,30464.0,2483466.0,5483466.0
IndusInd Bank,Hyderabad,Self-Employed - Professional,9.02,3000000,20,27030.0,3487291.0,6487291.0
IndusInd Bank,Hyderabad,Self-Employed - Professional,9.02,3000000,25,25217.0,4565097.0,7565097.0
IndusInd Bank,Hyderabad,Self-Employed - Professional,9.02,5000000,15,50773.0,4139110.0,9139110.0
IndusInd Bank,Hyderabad,Self-Employed - Professional,9.02,5000000,20,45051.0,5812152.0,10812152.0
IndusInd Bank,Hyderabad,Self-Employed - Professional,9.02,5000000,25,42028.0,7608495.0,12608495.0
IndusInd Bank,Hyderabad,Self-Employed - Professional,9.02,7500000,15,76159.0,6208665.0,13708665.0
IndusInd Bank,Hyderabad,Self-Employed - Professional,9.02,7500000,20,67576.0,8718227.0,16218227.0
IndusInd Bank,Hyderabad,Self-Employed - Professional,9.02,7500000,25,63042.0,11412743.0,18912743.0
IndusInd Bank,Hyderabad,Self-Employed - Business,9.02,3000000,15,30464.0,2483466.0,5483466.0
IndusInd Bank,Hyderabad,Self-Employed - Business,9.02,3000000,20,27030.0,3487291.0,6487291.0
IndusInd Bank,Hyderabad,Self-Employed - Business,9.02,3000000,25,25217.0,4565097.0,7565097.0
IndusInd Bank,Hyderabad,Self-Employed - Business,9.02,5000000,15,50773.0,4139110.0,9139110.0
IndusInd Bank,Hyderabad,Self-Employed - Business,9.02,5000000,20,45051.0,5812152.0,10812152.0
IndusInd Bank,Hyderabad,Self-Employed - Business,9.02,5000000,25,42028.0,7608495.0,12608495.0
IndusInd Bank,Hyderabad,Self-Employed - Business,9.02,7500000,15,76159.0,6208665.0,13708665.0
IndusInd Bank,Hyderabad,Self-Employed - Business,9.02,7500000,20,67576.0,8718227.0,16218227.0
IndusInd Bank,Hyderabad,Self-Employed - Business,9.02,7500000,25,63042.0,11412743.0,18912743.0
IndusInd Bank,Hyderabad,Self-Employed - SME,9.02,3000000,15,30464.0,2483466.0,5483466.0
IndusInd Bank,Hyderabad,Self-Employed - SME,9.02,3000000,20,27030.0,3487291.0,6487291.0
IndusInd Bank,Hyderabad,Self-Employed - SME,9.02,3000000,25,25217.0,4565097.0,7565097.0
IndusInd Bank,Hyderabad,Self-Employed - SME,9.02,5000000,15,50773.0,4139110.0,9139110.0
IndusInd Bank,Hyderabad,Self-Employed - SME,9.02,5000000,20,45051.0,5812152.0,10812152.0
IndusInd Bank,Hyderabad,Self-Employed - SME,9.02,5000000,25,42028.0,7608495.0,12608495.0
IndusInd Bank,Hyderabad,Self-Employed - SME,9.02,7500000,15,76159.0,6208665.0,13708665.0
IndusInd Bank,Hyderabad,Self-Employed - SME,9.02,7500000,20,67576.0,8718227.0,16218227.0
IndusInd Bank,Hyderabad,Self-Employed - SME,9.02,7500000,25,63042.0,11412743.0,18912743.0
IndusInd Bank,Hyderabad,Self-Employed - Startup,9.17,3000000,15,30732.0,2531784.0,5531784.0
IndusInd Bank,Hyderabad,Self-Employed - Startup,9.17,3000000,20,27321.0,3556955.0,6556955.0
IndusInd Bank,Hyderabad,Self-Employed - Startup,9.17,3000000,25,25526.0,4657814.0,7657814.0
IndusInd Bank,Hyderabad,Self-Employed - Startup,9.17,5000000,15,51220.0,4219640.0,9219640.0
IndusInd Bank,Hyderabad,Self-Employed - Startup,9.17,5000000,20,45534.0,5928259.0,10928259.0
IndusInd Bank,Hyderabad,Self-Employed - Startup,9.17,5000000,25,42543.0,7763024.0,12763024.0
IndusInd Bank,Hyderabad,Self-Employed - Startup,9.17,7500000,15,76830.0,6329459.0,13829459.0
IndusInd Bank,Hyderabad,Self-Employed - Startup,9.17,7500000,20,68302.0,8892388.0,16392388.0
IndusInd Bank,Hyderabad,Self-Employed - Startup,9.17,7500000,25,63815.0,11644536.0,19144536.0
IndusInd Bank,Hyderabad,Women Applicants,8.97,3000000,15,30374.0,2467407.0,5467407.0
IndusInd Bank,Hyderabad,Women Applicants,8.97,3000000,20,26934.0,3464142.0,6464142.0
IndusInd Bank,Hyderabad,Women Applicants,8.97,3000000,25,25114.0,4534287.0,7534287.0
IndusInd Bank,Hyderabad,Women Applicants,8.97,5000000,15,50624.0,4112344.0,9112344.0
IndusInd Bank,Hyderabad,Women Applicants,8.97,5000000,20,44890.0,5773569.0,10773569.0
IndusInd Bank,Hyderabad,Women Applicants,8.97,5000000,25,41857.0,7557144.0,12557144.0
IndusInd Bank,Hyderabad,Women Applicants,8.97,7500000,15,75936.0,6168517.0,13668517.0
IndusInd Bank,Hyderabad,Women Applicants,8.97,7500000,20,67335.0,8660354.0,16160354.0
IndusInd Bank,Hyderabad,Women Applicants,8.97,7500000,25,62786.0,11335717.0,18835717.0
IndusInd Bank,Hyderabad,Senior Citizens,9.12,3000000,15,30643.0,2515655.0,5515655.0
IndusInd Bank,Hyderabad,Senior Citizens,9.12,3000000,20,27224.0,3533698.0,6533698.0
IndusInd Bank,Hyderabad,Senior Citizens,9.12,3000000,25,25423.0,4626861.0,7626861.0
IndusInd Bank,Hyderabad,Senior Citizens,9.12,5000000,15,51071.0,4192758.0,9192758.0
IndusInd Bank,Hyderabad,Senior Citizens,9.12,5000000,20,45373.0,5889496.0,10889496.0
IndusInd Bank,Hyderabad,Senior Citizens,9.12,5000000,25,42371.0,7711436.0,12711436.0
IndusInd Bank,Hyderabad,Senior Citizens,9.12,7500000,15,76606.0,6289137.0,13789137.0
IndusInd Bank,Hyderabad,Senior Citizens,9.12,7500000,20,68059.0,8834245.0,16334245.0
IndusInd Bank,Hyderabad,Senior Citizens,9.12,7500000,25,63557.0,11567153.0,19067153.0
IndusInd Bank,Hyderabad,NRIs,9.22,3000000,15,30822.0,2547936.0,5547936.0
IndusInd Bank,Hyderabad,NRIs,9.22,3000000,20,27418.0,3580248.0,6580248.0
IndusInd Bank,Hyderabad,NRIs,9.22,3000000,25,25629.0,4688814.0,7688814.0
IndusInd Bank,Hyderabad,NRIs,9.22,5000000,15,51370.0,4246560.0,9246560.0
IndusInd Bank,Hyderabad,NRIs,9.22,5000000,20,45696.0,5967080.0,10967080.0
IndusInd Bank,Hyderabad,NRIs,9.22,5000000,25,42716.0,7814690.0,12814690.0
IndusInd Bank,Hyderabad,NRIs,9.22,7500000,15,77055.0,6369840.0,13869840.0
IndusInd Bank,Hyderabad,NRIs,9.22,7500000,20,68544.0,8950621.0,16450621.0
IndusInd Bank,Hyderabad,NRIs,9.22,7500000,25,64073.0,11722036.0,19222036.0
IndusInd Bank,Hyderabad,First Time Home Buyers,9.02,3000000,15,30464.0,2483466.0,5483466.0
IndusInd Bank,Hyderabad,First Time Home Buyers,9.02,3000000,20,27030.0,3487291.0,6487291.0
IndusInd Bank,Hyderabad,First Time Home Buyers,9.02,3000000,25,25217.0,4565097.0,7565097.0
IndusInd Bank,Hyderabad,First Time Home Buyers,9.02,5000000,15,50773.0,4139110.0,9139110.0
IndusInd Bank,Hyderabad,First Time Home Buyers,9.02,5000000,20,45051.0,5812152.0,10812152.0
IndusInd Bank,Hyderabad,First Time Home Buyers,9.02,5000000,25,42028.0,7608495.0,12608495.0
IndusInd Bank,Hyderabad,First Time Home Buyers,9.02,7500000,15,76159.0,6208665.0,13708665.0
IndusInd Bank,Hyderabad,First Time Home Buyers,9.02,7500000,20,67576.0,8718227.0,16218227.0
IndusInd Bank,Hyderabad,First Time Home Buyers,9.02,7500000,25,63042.0,11412743.0,18912743.0
IndusInd Bank,Chennai,Salaried - IT/Corporate,8.49,3000000,15,29525.0,2314429.0,5314429.0
IndusInd Bank,Chennai,Salaried - IT/Corporate,8.49,3000000,20,26016.0,3243771.0,6243771.0
IndusInd Bank,Chennai,Salaried - IT/Corporate,8.49,3000000,25,24137.0,4240980.0,7240980.0
IndusInd Bank,Chennai,Salaried - IT/Corporate,8.49,5000000,15,49208.0,3857381.0,8857381.0
IndusInd Bank,Chennai,Salaried - IT/Corporate,8.49,5000000,20,43360.0,5406285.0,10406285.0
IndusInd Bank,Chennai,Salaried - IT/Corporate,8.49,5000000,25,40228.0,7068300.0,12068300.0
IndusInd Bank,Chennai,Salaried - IT/Corporate,8.49,7500000,15,73812.0,5786072.0,13286072.0
IndusInd Bank,Chennai,Salaried - IT/Corporate,8.49,7500000,20,65039.0,8109428.0,15609428.0
IndusInd Bank,Chennai,Salaried - IT/Corporate,8.49,7500000,25,60341.0,10602449.0,18102449.0
IndusInd Bank,Chennai,Salaried - Government/PSU,8.44,3000000,15,29437.0,2298619.0,5298619.0
IndusInd Bank,Chennai,Salaried - Government/PSU,8.44,3000000,20,25921.0,3221012.0,6221012.0
IndusInd Bank,Chennai,Salaried - Government/PSU,8.44,3000000,25,24036.0,4210690.0,7210690.0
IndusInd Bank,Chennai,Salaried - Government/PSU,8.44,5000000,15,49061.0,3831031.0,8831031.0
IndusInd Bank,Chennai,Salaried - Government/PSU,8.44,5000000,20,43201.0,5368354.0,10368354.0
IndusInd Bank,Chennai,Salaried - Government/PSU,8.44,5000000,25,40059.0,7017816.0,12017816.0
IndusInd Bank,Chennai,Salaried - Government/PSU,8.44,7500000,15,73592.0,5746547.0,13246547.0
IndusInd Bank,Chennai,Salaried - Government/PSU,8.44,7500000,20,64802.0,8052531.0,15552531.0
IndusInd Bank,Chennai,Salaried - Government/PSU,8.44,7500000,25,60089.0,10526724.0,18026724.0
IndusInd Bank,Chennai,Self-Employed - Professional,8.54,3000000,15,29613.0,2330263.0,5330263.0
IndusInd Bank,Chennai,Self-Employed - Professional,8.54,3000000,20,26111.0,3266567.0,6266567.0
IndusInd Bank,Chennai,Self-Employed - Professional,8.54,3000000,25,24238.0,4271320.0,7271320.0
IndusInd Bank,Chennai,Self-Employed - Professional,8.54,5000000,15,49354.0,3883771.0,8883771.0
IndusInd Bank,Chennai,Self-Employed - Professional,8.54,5000000,20,43518.0,5444279.0,10444279.0
IndusInd Bank,Chennai,Self-Employed - Professional,8.54,5000000,25,40396.0,7118867.0,12118867.0
IndusInd Bank,Chennai,Self-Employed - Professional,8.54,7500000,15,74031.0,5825656.0,13325656.0
IndusInd Bank,Chennai,Self-Employed - Professional,8.54,7500000,20,65277.0,8166418.0,15666418.0
IndusInd Bank,Chennai,Self-Employed - Professional,8.54,7500000,25,60594.0,10678300.0,18178300.0
IndusInd Bank,Chennai,Self-Employed - Business,8.54,3000000,15,29613.0,2330263.0,5330263.0
IndusInd Bank,Chennai,Self-Employed - Business,8.54,3000000,20,26111.0,3266567.0,6266567.0
IndusInd Bank,Chennai,Self-Employed - Business,8.54,3000000,25,24238.0,4271320.0,7271320.0
IndusInd Bank,Chennai,Self-Employed - Business,8.54,5000000,15,49354.0,3883771.0,8883771.0
IndusInd Bank,Chennai,Self-Employed - Business,8.54,5000000,20,43518.0,5444279.0,10444279.0
IndusInd Bank,Chennai,Self-Employed - Business,8.54,5000000,25,40396.0,7118867.0,12118867.0
IndusInd Bank,Chennai,Self-Employed - Business,8.54,7500000,15,74031.0,5825656.0,13325656.0
IndusInd Bank,Chennai,Self-Employed - Business,8.54,7500000,20,65277.0,8166418.0,15666418.0
IndusInd Bank,Chennai,Self-Employed - Business,8.54,7500000,25,60594.0,10678300.0,18178300.0
IndusInd Bank,Chennai,Self-Employed - SME,8.54,3000000,15,29613.0,2330263.0,5330263.0
IndusInd Bank,Chennai,Self-Employed - SME,8.54,3000000,20,26111.0,3266567.0,6266567.0
IndusInd Bank,Chennai,Self-Employed - SME,8.54,3000000,25,24238.0,4271320.0,7271320.0
IndusInd Bank,Chennai,Self-Employed - SME,8.54,5000000,15,49354.0,3883771.0,8883771.0
IndusInd Bank,Chennai,Self-Employed - SME,8.54,5000000,20,43518.0,5444279.0,10444279.0
IndusInd Bank,Chennai,Self-Employed - SME,8.54,5000000,25,40396.0,7118867.0,12118867.0
IndusInd Bank,Chennai,Self-Employed - SME,8.54,7500000,15,74031.0,5825656.0,13325656.0
IndusInd Bank,Chennai,Self-Employed - SME,8.54,7500000,20,65277.0,8166418.0,15666418.0
IndusInd Bank,Chennai,Self-Employed - SME,8.54,7500000,25,60594.0,10678300.0,18178300.0
IndusInd Bank,Chennai,Self-Employed - Startup,8.69,3000000,15,29877.0,2377906.0,5377906.0
